Identifier,Category,Air_Temp,Process_Temp,Rotational_Speed,Torque,Tool_Life,Failure,Failure_Description
3656,M,302.1,311.5,1383,53.6,108,0,Normal_Operation
3657,L,302.1,311.5,1477,45.4,111,0,Normal_Operation
3658,M,302.2,311.5,1449,44.5,113,0,Normal_Operation
3659,M,302.2,311.5,1734,25.0,116,0,Normal_Operation
3660,L,302.3,311.6,1398,49.1,119,0,Normal_Operation
3661,M,302.3,311.7,1639,36.6,121,0,Normal_Operation
3662,M,302.3,311.7,1517,37.6,124,0,Normal_Operation
3663,M,302.3,311.7,1442,41.7,127,0,Normal_Operation
3664,M,302.3,311.7,1685,30.8,130,0,Normal_Operation
3665,M,302.4,311.8,1358,50.6,133,0,Normal_Operation
3666,M,302.3,311.6,1608,39.9,136,0,Normal_Operation
3667,L,302.3,311.6,1665,34.3,139,0,Normal_Operation
3668,L,302.3,311.7,1510,38.7,141,0,Normal_Operation
3669,L,302.4,311.8,1465,40.2,143,0,Normal_Operation
3670,L,302.3,311.7,1701,27.5,145,0,Normal_Operation
3671,M,302.3,311.7,1486,39.6,147,0,Normal_Operation
3672,L,302.3,311.6,1658,32.3,150,0,Normal_Operation
3673,H,302.3,311.7,1449,44.5,152,0,Normal_Operation
3674,L,302.2,311.5,1346,52.4,157,0,Normal_Operation
3675,M,302.1,311.5,1866,23.1,159,0,Normal_Operation
3676,M,302.2,311.5,1562,38.0,162,0,Normal_Operation
3677,M,302.3,311.7,1368,53.6,165,0,Normal_Operation
3678,L,302.2,311.5,1567,33.1,168,0,Normal_Operation
3679,L,302.2,311.5,1725,34.0,170,0,Normal_Operation
3680,L,302.2,311.5,1744,31.2,172,0,Normal_Operation
3681,M,302.1,311.3,1453,45.1,174,0,Normal_Operation
3682,L,302.1,311.2,1550,34.8,177,0,Normal_Operation
3683,M,302.0,311.2,1558,39.1,179,0,Normal_Operation
3684,L,302.0,311.2,1270,65.3,182,1,Excessive_Load
3685,M,301.9,311.1,1380,51.6,184,0,Normal_Operation
3686,L,302.0,311.1,1406,50.5,187,0,Normal_Operation
3687,M,302.0,311.2,1625,30.7,189,0,Normal_Operation
3688,L,302.0,311.2,1420,45.8,192,0,Normal_Operation
3689,L,302.1,311.4,1889,22.7,194,0,Normal_Operation
3690,L,302.1,311.3,1477,43.6,196,0,Normal_Operation
3691,L,302.1,311.2,1460,46.9,198,0,Normal_Operation
3692,L,302.1,311.3,1758,24.4,200,0,Normal_Operation
3693,L,302.1,311.3,1521,31.5,202,0,Normal_Operation
3694,M,302.1,311.3,1511,45.0,204,0,Normal_Operation
3695,L,302.2,311.3,1530,37.3,207,1,Tool_Degradation
3696,L,302.1,311.2,1454,46.8,0,0,Normal_Operation
3697,L,302.2,311.2,1928,23.1,2,0,Normal_Operation
3698,H,302.2,311.3,1758,26.4,4,0,Normal_Operation
3699,L,302.2,311.2,1649,33.2,9,0,Normal_Operation
3700,L,302.1,311.2,1447,50.3,11,0,Normal_Operation
3701,L,302.1,311.2,1417,48.0,13,0,Normal_Operation
3702,L,302.0,311.2,1434,44.9,15,0,Normal_Operation
3703,M,302.0,311.2,1418,49.5,17,0,Normal_Operation
3704,M,302.0,311.2,1400,49.5,20,0,Normal_Operation
3705,M,302.0,311.3,1725,27.7,23,0,Normal_Operation
3706,L,302.0,311.3,1567,41.1,26,0,Normal_Operation
3707,M,302.1,311.3,1497,38.4,28,0,Normal_Operation
3708,L,302.1,311.4,1549,44.6,31,0,Normal_Operation
3709,L,302.2,311.4,1754,26.9,33,0,Normal_Operation
3710,L,302.2,311.5,1489,38.3,35,0,Normal_Operation
3711,L,302.2,311.5,1543,38.5,37,0,Normal_Operation
3712,L,302.3,311.5,1543,33.1,39,0,Normal_Operation
3713,L,302.3,311.5,1565,35.6,41,0,Normal_Operation
3714,M,302.3,311.4,1855,23.9,43,0,Normal_Operation
3715,M,302.4,311.4,1475,45.2,46,0,Normal_Operation
3716,L,302.3,311.4,1609,32.3,49,0,Normal_Operation
3717,H,302.3,311.4,1443,44.1,51,0,Normal_Operation
3718,L,302.4,311.4,1450,44.1,56,0,Normal_Operation
3719,L,302.4,311.5,1590,39.9,58,0,Normal_Operation
3720,M,302.4,311.4,1508,41.2,60,0,Normal_Operation
3721,M,302.2,311.2,1544,43.6,63,0,Normal_Operation
3722,L,302.2,311.2,1451,41.8,66,0,Normal_Operation
3723,L,302.3,311.2,1758,24.4,68,0,Normal_Operation
3724,M,302.3,311.2,1507,47.7,70,0,Normal_Operation
3725,H,302.3,311.1,1543,37.5,73,0,Normal_Operation
3726,M,302.3,311.2,1505,36.7,78,0,Normal_Operation
3727,L,302.3,311.2,1786,24.3,81,0,Normal_Operation
3728,L,302.3,311.3,1457,44.5,83,0,Normal_Operation
3729,M,302.4,311.3,1312,61.5,85,0,Normal_Operation
3730,M,302.3,311.2,1405,47.7,88,0,Normal_Operation
3731,M,302.2,311.2,1377,43.0,91,0,Normal_Operation
3732,M,302.2,311.2,1347,49.8,94,0,Normal_Operation
3733,L,302.2,311.1,1470,39.6,97,0,Normal_Operation
3734,M,302.2,311.2,1873,24.0,99,0,Normal_Operation
3735,M,302.2,311.1,1434,58.6,102,0,Normal_Operation
3736,H,302.2,311.1,1628,30.6,105,0,Normal_Operation
3737,L,302.2,311.1,1351,48.6,110,0,Normal_Operation
3738,M,302.3,311.2,1454,43.8,112,0,Normal_Operation
3739,M,302.2,311.2,1663,29.6,115,0,Normal_Operation
3740,L,302.3,311.2,1401,49.7,118,0,Normal_Operation
3741,L,302.4,311.3,1503,38.2,120,0,Normal_Operation
3742,L,302.4,311.4,1564,35.0,122,0,Normal_Operation
3743,L,302.5,311.4,1759,24.6,124,0,Normal_Operation
3744,L,302.5,311.4,1409,53.1,126,0,Normal_Operation
3745,L,302.6,311.4,1738,25.8,128,0,Normal_Operation
3746,H,302.5,311.3,1393,47.5,130,0,Normal_Operation
3747,L,302.5,311.1,1499,38.8,135,0,Normal_Operation
3748,L,302.5,311.1,1493,39.0,137,0,Normal_Operation
3749,L,302.4,311.1,1652,33.9,139,0,Normal_Operation
3750,L,302.3,311.1,1589,29.9,141,0,Normal_Operation
3751,L,302.4,311.1,1520,42.2,143,0,Normal_Operation
3752,H,302.3,311.1,1455,40.3,145,0,Normal_Operation
3753,L,302.2,311.0,1463,46.8,150,0,Normal_Operation
3754,L,302.3,311.0,1442,43.7,152,0,Normal_Operation
3755,L,302.3,311.0,1329,51.5,154,0,Normal_Operation
3756,L,302.3,311.1,1546,33.1,156,0,Normal_Operation
3757,M,302.2,311.1,1516,33.7,158,0,Normal_Operation
3758,M,302.2,311.0,1476,47.4,161,0,Normal_Operation
3759,L,302.3,311.0,1412,47.0,164,0,Normal_Operation
3760,L,302.3,310.9,1377,46.8,166,1,Thermal_Failure
3761,M,302.4,311.0,1490,37.1,168,0,Normal_Operation
3762,M,302.3,311.0,1526,37.7,171,0,Normal_Operation
3763,L,302.3,311.0,1428,47.9,174,0,Normal_Operation
3764,L,302.4,311.0,1329,54.6,176,0,Normal_Operation
3765,M,302.4,311.1,1443,51.8,178,0,Normal_Operation
3766,L,302.3,311.1,1373,53.0,181,0,Normal_Operation
3767,L,302.3,311.1,1630,35.6,183,0,Normal_Operation
3768,L,302.2,311.0,1555,34.2,185,0,Normal_Operation
3769,M,302.2,311.0,1436,47.0,187,0,Normal_Operation
3770,L,302.3,311.0,1609,31.0,190,0,Normal_Operation
3771,M,302.3,311.0,1384,49.7,192,0,Normal_Operation
3772,L,302.4,311.1,1448,44.8,195,0,Normal_Operation
3773,M,302.4,311.1,1887,22.4,197,0,Normal_Operation
3774,M,302.4,311.1,1480,45.7,200,0,Normal_Operation
3775,H,302.5,311.1,1850,23.3,203,0,Normal_Operation
3776,L,302.5,311.1,1538,36.8,208,0,Normal_Operation
3777,M,302.4,311.1,1721,30.1,210,0,Normal_Operation
3778,M,302.4,311.1,1366,54.4,0,0,Normal_Operation
3779,L,302.3,311.0,1657,31.1,3,0,Normal_Operation
3780,L,302.4,311.1,1446,42.9,5,0,Normal_Operation
3781,L,302.3,310.8,1465,43.8,7,0,Normal_Operation
3782,L,302.2,310.8,1827,23.8,9,0,Normal_Operation
3783,H,302.2,310.8,1397,47.6,11,0,Normal_Operation
3784,L,302.2,310.8,1744,29.7,16,0,Normal_Operation
3785,L,302.3,310.9,1545,36.7,18,0,Normal_Operation
3786,L,302.3,310.9,1587,36.6,20,0,Normal_Operation
3787,L,302.3,310.8,1377,47.3,22,1,Thermal_Failure
3788,L,302.3,310.8,1511,48.1,24,0,Normal_Operation
3789,L,302.3,310.8,1650,32.4,26,0,Normal_Operation
3790,L,302.3,310.9,1412,48.9,28,0,Normal_Operation
3791,L,302.3,311.0,1528,43.1,30,0,Normal_Operation
3792,L,302.3,310.9,1459,35.0,32,0,Normal_Operation
3793,L,302.3,310.9,1379,49.3,34,1,Thermal_Failure
3794,M,302.2,310.8,1356,48.3,36,0,Normal_Operation
3795,M,302.1,310.8,1409,41.3,39,0,Normal_Operation
3796,M,302.1,310.8,1504,37.5,42,0,Normal_Operation
3797,L,302.1,310.8,1622,36.8,45,0,Normal_Operation
3798,L,302.1,310.8,1786,25.7,47,0,Normal_Operation
3799,L,302.2,310.9,1506,34.0,49,0,Normal_Operation
3800,M,302.1,310.9,1916,23.1,51,0,Normal_Operation
3801,M,302.2,310.9,1771,27.6,54,0,Normal_Operation
3802,M,302.2,310.9,1488,44.2,57,0,Normal_Operation
3803,L,302.2,310.9,1531,37.5,60,0,Normal_Operation
3804,L,302.3,310.9,1529,33.4,62,0,Normal_Operation
3805,M,302.4,311.0,1580,36.5,64,0,Normal_Operation
3806,M,302.3,310.9,1360,44.0,67,1,Thermal_Failure
3807,M,302.3,311.0,1546,35.5,70,0,Normal_Operation
3808,M,302.3,310.9,1762,24.5,73,0,Normal_Operation
3809,L,302.2,310.8,1350,56.6,76,0,Normal_Operation
3810,M,302.2,310.8,1562,38.1,78,0,Normal_Operation
3811,M,302.1,310.7,1608,30.3,81,0,Normal_Operation
3812,L,302.0,310.6,1392,50.0,84,0,Normal_Operation
3813,L,302.0,310.6,1467,44.9,86,0,Normal_Operation
3814,M,302.1,310.6,1326,59.1,88,1,Thermal_Failure
3815,L,302.2,310.7,1769,24.9,91,0,Normal_Operation
3816,L,302.1,310.6,1459,47.6,93,0,Normal_Operation
3817,M,302.1,310.6,1421,52.0,95,0,Normal_Operation
3818,L,302.1,310.7,1491,42.8,98,0,Normal_Operation
3819,L,302.2,310.7,1567,36.4,100,0,Normal_Operation
3820,L,302.3,310.8,1421,41.4,102,0,Normal_Operation
3821,L,302.3,310.9,1596,33.5,104,0,Normal_Operation
3822,M,302.4,311.0,1464,44.2,106,0,Normal_Operation
3823,M,302.3,310.9,1581,36.1,109,0,Normal_Operation
3824,L,302.3,310.9,1620,30.3,112,0,Normal_Operation
3825,H,302.2,310.7,1413,48.9,114,0,Normal_Operation
3826,H,302.3,310.8,1438,43.8,119,0,Normal_Operation
3827,M,302.4,310.9,1469,41.6,124,0,Normal_Operation
3828,M,302.3,310.8,1762,27.8,127,0,Normal_Operation
3829,H,302.3,310.9,1366,48.4,130,1,Thermal_Failure
3830,L,302.3,310.9,1891,22.7,135,0,Normal_Operation
3831,M,302.3,310.9,1742,29.7,137,0,Normal_Operation
3832,M,302.2,310.9,1465,43.5,140,0,Normal_Operation
3833,M,302.3,311.0,1541,36.6,143,0,Normal_Operation
3834,M,302.3,311.1,1295,57.1,146,0,Normal_Operation
3835,M,302.3,311.1,1435,43.1,149,0,Normal_Operation
3836,L,302.4,311.2,1466,43.9,152,0,Normal_Operation
3837,L,302.4,311.2,1450,47.9,154,0,Normal_Operation
3838,L,302.4,311.1,1880,24.5,156,0,Normal_Operation
3839,M,302.3,311.0,1578,33.5,158,0,Normal_Operation
3840,L,302.4,311.0,1610,33.1,161,0,Normal_Operation
3841,L,302.4,311.1,1565,42.8,163,0,Normal_Operation
3842,L,302.5,311.2,1545,40.1,165,0,Normal_Operation
3843,L,302.5,311.2,1227,60.1,167,0,Normal_Operation
3844,L,302.4,311.1,1484,45.9,169,0,Normal_Operation
3845,L,302.3,311.0,1591,32.7,171,0,Normal_Operation
3846,L,302.3,310.9,1403,47.2,173,0,Normal_Operation
3847,M,302.3,311.0,1450,45.7,175,0,Normal_Operation
3848,L,302.3,310.9,1720,28.1,178,0,Normal_Operation
3849,L,302.3,311.0,1561,37.2,180,0,Normal_Operation
3850,M,302.3,311.0,1421,41.3,182,0,Normal_Operation
3851,H,302.2,310.9,1415,48.4,185,0,Normal_Operation
3852,L,302.3,310.9,2034,19.7,190,0,Normal_Operation
3853,L,302.4,311.0,1486,40.4,192,0,Normal_Operation
3854,L,302.4,311.0,1338,67.6,194,1,Power_Supply_Issue
3855,H,302.4,311.1,1578,32.3,196,0,Normal_Operation
3856,M,302.4,311.2,1330,58.6,201,0,Normal_Operation
3857,H,302.4,311.2,1506,40.8,204,0,Normal_Operation
3858,L,302.5,311.4,1559,37.6,209,0,Normal_Operation
3859,L,302.6,311.5,1599,37.0,211,0,Normal_Operation
3860,L,302.6,311.5,1427,38.9,213,0,Normal_Operation
3861,M,302.5,311.5,1481,41.1,215,0,Normal_Operation
3862,H,302.5,311.5,1496,43.8,218,0,Normal_Operation
3863,L,302.5,311.4,1674,27.0,223,0,Normal_Operation
3864,M,302.5,311.4,1629,31.7,225,0,Normal_Operation
3865,H,302.6,311.5,1629,34.4,228,1,Tool_Degradation
3866,L,302.6,311.6,1311,53.2,0,0,Normal_Operation
3867,M,302.7,311.6,2709,9.7,2,1,Power_Supply_Issue
3868,M,302.7,311.7,1759,29.9,5,0,Normal_Operation
3869,L,302.7,311.7,1480,45.2,8,0,Normal_Operation
3870,L,302.7,311.8,1461,46.1,10,0,Normal_Operation
3871,M,302.7,311.8,1728,30.0,12,0,Normal_Operation
3872,L,302.7,311.9,1389,46.5,15,0,Normal_Operation
3873,L,302.6,311.8,1638,35.1,17,0,Normal_Operation
3874,L,302.6,311.7,1254,54.1,19,0,Normal_Operation
3875,L,302.6,311.8,1427,50.1,21,0,Normal_Operation
3876,L,302.6,311.8,1627,31.8,23,0,Normal_Operation
3877,H,302.6,311.7,1471,48.3,25,0,Normal_Operation
3878,L,302.6,311.7,1773,27.1,30,0,Normal_Operation
3879,M,302.6,311.7,1430,51.7,32,0,Normal_Operation
3880,L,302.5,311.6,1595,29.5,35,0,Normal_Operation
3881,L,302.5,311.5,1521,44.1,37,0,Normal_Operation
3882,L,302.5,311.6,1419,43.7,39,0,Normal_Operation
3883,M,302.4,311.4,1534,40.1,41,0,Normal_Operation
3884,H,302.5,311.5,1626,36.0,44,0,Normal_Operation
3885,L,302.5,311.5,1677,29.2,49,0,Normal_Operation
3886,L,302.4,311.3,1392,50.5,51,0,Normal_Operation
3887,L,302.4,311.2,1448,50.5,53,0,Normal_Operation
3888,L,302.3,311.2,1903,22.9,55,0,Normal_Operation
3889,L,302.4,311.2,1404,52.0,57,0,Normal_Operation
3890,L,302.3,311.2,1386,53.5,59,0,Normal_Operation
3891,L,302.2,311.1,1418,47.0,61,0,Normal_Operation
3892,M,302.3,311.1,1338,53.3,63,0,Normal_Operation
3893,L,302.3,311.2,1549,40.6,66,0,Normal_Operation
3894,M,302.3,311.2,1432,42.7,68,0,Normal_Operation
3895,M,302.3,311.2,1546,40.0,71,0,Normal_Operation
3896,M,302.2,311.2,1627,33.2,74,0,Normal_Operation
3897,M,302.2,311.1,1640,32.8,77,0,Normal_Operation
3898,M,302.1,311.1,1423,36.8,80,0,Normal_Operation
3899,M,302.1,311.0,1711,28.7,83,0,Normal_Operation
3900,M,302.1,311.1,1450,51.6,86,0,Normal_Operation
3901,H,302.2,311.1,1553,34.1,89,0,Normal_Operation
3902,L,302.2,311.1,1630,34.6,94,0,Normal_Operation
3903,H,302.2,311.1,1476,39.6,96,0,Normal_Operation
3904,H,302.2,311.1,1426,50.6,101,0,Normal_Operation
3905,M,302.2,311.2,1561,34.9,106,0,Normal_Operation
3906,L,302.3,311.2,1297,62.5,109,0,Normal_Operation
3907,M,302.3,311.2,1842,23.9,111,0,Normal_Operation
3908,L,302.3,311.2,1633,36.4,114,0,Normal_Operation
3909,H,302.3,311.3,1744,30.3,116,0,Normal_Operation
3910,L,302.4,311.4,1831,26.9,121,0,Normal_Operation
3911,M,302.3,311.3,1339,50.8,123,0,Normal_Operation
3912,L,302.4,311.4,1475,40.4,126,0,Normal_Operation
3913,M,302.4,311.4,1675,29.6,128,0,Normal_Operation
3914,L,302.5,311.5,1493,35.1,131,0,Normal_Operation
3915,L,302.5,311.5,1700,29.5,133,0,Normal_Operation
3916,L,302.6,311.6,1453,37.0,135,0,Normal_Operation
3917,L,302.6,311.7,1542,34.1,137,0,Normal_Operation
3918,M,302.5,311.5,1358,52.7,139,0,Normal_Operation
3919,H,302.5,311.5,1655,32.3,142,0,Normal_Operation
3920,L,302.6,311.5,1885,27.5,147,0,Normal_Operation
3921,L,302.7,311.5,1494,41.4,149,0,Normal_Operation
3922,M,302.6,311.4,1757,29.5,151,0,Normal_Operation
3923,M,302.6,311.4,1718,31.2,154,0,Normal_Operation
3924,M,302.5,311.4,1636,35.0,157,0,Normal_Operation
3925,L,302.6,311.6,1638,29.6,160,0,Normal_Operation
3926,L,302.6,311.5,1609,36.0,162,0,Normal_Operation
3927,H,302.7,311.5,1556,35.0,164,0,Normal_Operation
3928,L,302.6,311.5,1442,59.8,169,1,Power_Supply_Issue
3929,M,302.7,311.6,1501,38.8,171,0,Normal_Operation
3930,M,302.6,311.6,2041,19.2,174,0,Normal_Operation
3931,M,302.7,311.7,1784,25.1,177,0,Normal_Operation
3932,L,302.6,311.6,1953,22.4,180,0,Normal_Operation
3933,L,302.6,311.6,1576,34.7,182,0,Normal_Operation
3934,M,302.6,311.6,1518,39.0,184,0,Normal_Operation
3935,M,302.6,311.6,1227,68.2,187,1,Excessive_Load
3936,L,302.5,311.5,1985,18.8,190,0,Normal_Operation
3937,L,302.5,311.5,1802,26.4,192,0,Normal_Operation
3938,L,302.5,311.5,1603,32.4,194,0,Normal_Operation
3939,L,302.5,311.6,1400,54.0,196,0,Normal_Operation
3940,L,302.3,311.5,1395,54.2,198,0,Normal_Operation
3941,L,302.2,311.4,1987,19.9,200,0,Normal_Operation
3942,M,302.2,311.4,1398,47.2,202,0,Normal_Operation
3943,L,302.3,311.4,1333,66.7,205,1,Power_Supply_Issue
3944,L,302.2,311.2,1381,49.4,207,0,Normal_Operation
3945,L,302.2,311.3,1570,36.1,0,0,Normal_Operation
3946,M,302.2,311.3,1658,31.0,2,0,Normal_Operation
3947,H,302.2,311.3,1749,29.2,5,0,Normal_Operation
3948,M,302.2,311.3,1510,37.1,10,0,Normal_Operation
3949,L,302.3,311.5,1384,50.8,13,0,Normal_Operation
3950,L,302.3,311.4,1570,37.2,15,0,Normal_Operation
3951,M,302.3,311.4,1571,32.7,17,0,Normal_Operation
3952,L,302.3,311.4,1476,37.3,20,0,Normal_Operation
3953,M,302.3,311.4,1484,39.5,22,0,Normal_Operation
3954,M,302.3,311.4,1909,23.2,25,0,Normal_Operation
3955,L,302.3,311.5,1448,49.6,28,0,Normal_Operation
3956,M,302.3,311.4,1500,40.2,30,0,Normal_Operation
3957,L,302.2,311.4,1510,44.9,33,0,Normal_Operation
3958,L,302.2,311.3,1378,55.5,35,0,Normal_Operation
3959,M,302.2,311.4,1538,37.4,37,0,Normal_Operation
3960,L,302.2,311.4,1390,48.1,40,0,Normal_Operation
3961,M,302.2,311.4,1642,32.1,42,0,Normal_Operation
3962,L,302.4,311.5,1785,24.8,45,0,Normal_Operation
3963,H,302.3,311.5,1526,38.2,47,0,Normal_Operation
3964,M,302.3,311.6,1668,33.2,52,0,Normal_Operation
3965,L,302.3,311.5,1507,37.5,55,0,Normal_Operation
3966,L,302.3,311.5,1530,37.8,57,0,Normal_Operation
3967,M,302.3,311.4,1479,45.6,59,0,Normal_Operation
3968,M,302.3,311.4,1418,41.3,62,0,Normal_Operation
3969,L,302.3,311.4,1504,38.7,65,0,Normal_Operation
3970,M,302.3,311.4,1345,47.6,67,0,Normal_Operation
3971,H,302.2,311.4,1625,35.4,70,0,Normal_Operation
3972,L,302.3,311.4,1511,34.7,75,0,Normal_Operation
3973,L,302.3,311.4,1535,41.8,77,0,Normal_Operation
3974,L,302.4,311.5,1505,37.9,79,0,Normal_Operation
3975,H,302.4,311.5,1540,43.7,81,0,Normal_Operation
3976,H,302.3,311.4,1372,46.0,86,0,Normal_Operation
3977,M,302.2,311.3,1510,36.6,91,0,Normal_Operation
3978,L,302.2,311.3,1382,46.4,94,0,Normal_Operation
3979,L,302.3,311.3,1439,41.8,96,0,Normal_Operation
3980,M,302.2,311.3,1375,47.0,98,0,Normal_Operation
3981,M,302.2,311.3,1931,21.9,101,0,Normal_Operation
3982,L,302.2,311.3,1475,48.6,104,0,Normal_Operation
3983,L,302.2,311.3,1389,46.9,106,0,Normal_Operation
3984,L,302.3,311.3,1652,32.8,108,0,Normal_Operation
3985,L,302.3,311.2,1386,50.3,110,0,Normal_Operation
3986,M,302.2,311.3,1577,29.8,112,0,Normal_Operation
3987,M,302.3,311.3,1444,43.1,115,0,Normal_Operation
3988,L,302.2,311.3,1554,40.2,118,0,Normal_Operation
3989,L,302.2,311.3,1602,32.8,120,0,Normal_Operation
3990,H,302.2,311.2,1692,28.2,122,0,Normal_Operation
3991,L,302.3,311.3,1682,34.4,127,0,Normal_Operation
3992,L,302.3,311.3,1614,34.1,129,0,Normal_Operation
3993,L,302.3,311.3,1324,47.8,131,0,Normal_Operation
3994,L,302.3,311.4,1434,40.3,133,0,Normal_Operation
3995,L,302.3,311.3,1621,31.6,135,0,Normal_Operation
3996,M,302.3,311.3,1625,33.1,137,0,Normal_Operation
3997,L,302.2,311.1,1394,53.7,140,0,Normal_Operation
3998,L,302.1,311.0,1586,35.1,142,0,Normal_Operation
3999,L,302.0,311.0,1420,45.9,144,0,Normal_Operation
4000,L,302.1,311.2,1422,50.3,146,0,Normal_Operation
4001,H,302.1,311.2,1598,37.9,148,0,Normal_Operation
4002,L,302.1,311.2,1454,59.2,153,1,Power_Supply_Issue
4003,L,302.1,311.2,1519,39.3,155,0,Normal_Operation
4004,L,302.0,311.1,1373,55.7,157,0,Normal_Operation
4005,M,302.0,311.1,1406,48.8,159,0,Normal_Operation
4006,L,302.1,311.2,1492,45.0,162,0,Normal_Operation
4007,L,302.1,311.2,1369,50.8,164,0,Normal_Operation
4008,M,302.2,311.2,1471,41.9,166,0,Normal_Operation
4009,L,302.2,311.2,1630,36.0,169,0,Normal_Operation
4010,M,302.1,311.1,1605,37.6,171,0,Normal_Operation
4011,L,302.2,311.1,1447,52.1,174,0,Normal_Operation
4012,M,302.2,311.2,1360,52.8,176,0,Normal_Operation
4013,M,302.2,311.1,1728,34.0,179,0,Normal_Operation
4014,L,302.1,311.0,1740,30.8,182,0,Normal_Operation
4015,L,302.1,310.9,1477,41.4,184,0,Normal_Operation
4016,L,302.1,310.9,1658,30.3,186,0,Normal_Operation
4017,L,302.0,310.8,1902,23.4,188,0,Normal_Operation
4018,M,302.0,310.8,1783,23.1,190,0,Normal_Operation
4019,M,302.0,310.9,1558,45.3,193,0,Normal_Operation
4020,L,302.1,311.0,1351,49.5,196,0,Normal_Operation
4021,H,302.1,310.9,1452,42.5,198,0,Normal_Operation
4022,L,302.1,310.9,1666,30.7,203,0,Normal_Operation
4023,L,302.1,311.0,1364,50.0,205,0,Normal_Operation
4024,M,302.1,311.0,1351,60.3,207,1,Excessive_Load
4025,H,302.1,311.0,1729,26.1,210,0,Normal_Operation
4026,M,302.1,311.0,1574,34.1,215,0,Normal_Operation
4027,L,302.0,311.0,1566,37.8,218,0,Normal_Operation
4028,L,302.0,310.9,1455,43.2,220,0,Normal_Operation
4029,H,302.0,310.9,1679,29.0,222,0,Normal_Operation
4030,L,302.0,310.8,2143,17.3,227,0,Normal_Operation
4031,L,302.0,310.8,1447,42.7,229,0,Normal_Operation
4032,L,302.0,310.8,1383,50.3,231,1,Excessive_Load
4033,L,302.1,310.8,1772,27.1,233,0,Normal_Operation
4034,L,302.0,310.8,1615,29.0,235,1,Tool_Degradation
4035,L,302.0,310.8,1454,36.6,0,0,Normal_Operation
4036,L,302.0,310.8,1445,49.1,2,0,Normal_Operation
4037,M,302.0,310.8,1609,35.2,4,0,Normal_Operation
4038,L,302.0,310.9,1546,34.4,7,0,Normal_Operation
4039,L,301.9,310.8,1567,39.3,9,0,Normal_Operation
4040,L,302.0,310.8,1767,27.4,11,0,Normal_Operation
4041,L,302.0,310.9,1539,34.2,13,0,Normal_Operation
4042,L,302.0,310.9,1564,39.0,15,0,Normal_Operation
4043,M,302.0,310.8,1445,46.3,17,0,Normal_Operation
4044,M,301.9,310.9,1419,47.7,20,1,Normal_Operation
4045,M,301.8,310.9,1881,20.9,23,0,Normal_Operation
4046,M,301.9,310.9,1421,46.2,26,0,Normal_Operation
4047,L,301.9,311.0,1455,46.0,29,0,Normal_Operation
4048,L,301.9,311.0,2691,12.1,31,1,Power_Supply_Issue
4049,L,301.8,310.8,1505,41.2,33,0,Normal_Operation
4050,L,301.8,310.8,1456,46.6,35,0,Normal_Operation
4051,L,301.8,310.8,1383,46.4,37,0,Normal_Operation
4052,M,301.9,310.8,1563,39.2,39,0,Normal_Operation
4053,M,301.9,310.9,2305,16.1,42,0,Normal_Operation
4054,M,301.9,310.9,1456,43.6,45,0,Normal_Operation
4055,L,302.0,311.0,1865,22.7,48,0,Normal_Operation
4056,L,301.9,310.9,1597,36.9,50,0,Normal_Operation
4057,L,302.0,310.9,1495,38.6,52,0,Normal_Operation
4058,M,302.0,310.9,1456,47.2,54,0,Normal_Operation
4059,L,301.9,310.8,1465,44.3,57,0,Normal_Operation
4060,M,302.0,310.9,1352,55.5,59,0,Normal_Operation
4061,L,301.9,310.8,1906,21.7,62,0,Normal_Operation
4062,L,302.0,310.9,1446,44.0,64,0,Normal_Operation
4063,L,302.0,310.8,1948,19.7,66,0,Normal_Operation
4064,L,301.9,310.7,1480,47.1,68,0,Normal_Operation
4065,M,301.9,310.7,1511,37.6,70,0,Normal_Operation
4066,M,301.9,310.7,1472,47.0,73,0,Normal_Operation
4067,L,301.9,310.7,1429,51.0,76,0,Normal_Operation
4068,L,301.9,310.7,1405,48.8,78,0,Normal_Operation
4069,M,301.9,310.7,1405,47.9,80,0,Normal_Operation
4070,L,302.0,310.7,1348,58.1,83,0,Normal_Operation
4071,L,301.9,310.6,1331,68.6,85,1,Power_Supply_Issue
4072,L,301.9,310.6,1610,33.4,87,0,Normal_Operation
4073,M,301.9,310.6,1412,46.5,89,0,Normal_Operation
4074,L,302.0,310.7,1453,42.7,92,0,Normal_Operation
4075,L,302.0,310.6,1583,38.9,94,0,Normal_Operation
4076,M,302.0,310.6,1539,37.4,96,0,Normal_Operation
4077,L,302.0,310.5,1635,39.8,99,0,Normal_Operation
4078,H,302.1,310.7,1294,62.4,101,1,Thermal_Failure
4079,L,302.0,310.5,1978,22.0,106,0,Normal_Operation
4080,L,302.0,310.4,1357,58.0,108,1,Thermal_Failure
4081,L,302.0,310.4,1336,58.2,110,1,Thermal_Failure
4082,L,302.0,310.4,1568,39.2,112,0,Normal_Operation
4083,M,302.0,310.4,1567,36.4,114,0,Normal_Operation
4084,L,302.0,310.4,1611,35.6,117,0,Normal_Operation
4085,H,302.0,310.5,1841,23.6,119,0,Normal_Operation
4086,L,302.0,310.5,1567,36.1,124,0,Normal_Operation
4087,L,301.9,310.4,1376,54.9,126,1,Thermal_Failure
4088,L,301.9,310.5,1477,42.4,128,0,Normal_Operation
4089,M,301.9,310.5,1590,40.3,130,0,Normal_Operation
