Identifier,Category,Air_Temp,Process_Temp,Rotational_Speed,Torque,Tool_Life,Failure,Failure_Description
7203,M,299.8,309.6,1434,48,82,0,Normal_Operation
7204,L,299.8,309.6,1526,41.7,85,0,Normal_Operation
7205,L,299.8,309.7,1483,39.6,87,0,Normal_Operation
7206,L,299.8,309.7,1457,51.9,89,0,Normal_Operation
7207,M,299.7,309.6,1540,34.4,91,0,Normal_Operation
7208,L,299.8,309.7,1707,29.1,94,0,Normal_Operation
7209,L,299.8,309.7,1624,34.2,96,0,Normal_Operation
7210,M,299.8,309.6,1331,50.2,98,0,Normal_Operation
7211,L,299.8,309.7,1431,40.3,101,0,Normal_Operation
7212,M,299.8,309.7,1705,28.5,103,0,Normal_Operation
7213,M,299.8,309.8,1427,45.2,106,0,Normal_Operation
7214,M,299.9,309.8,1625,41.2,109,0,Normal_Operation
7215,L,299.9,309.8,1477,47.7,112,0,Normal_Operation
7216,M,300,309.9,1651,28.1,114,0,Normal_Operation
7217,L,299.9,309.8,1716,28.2,117,0,Normal_Operation
7218,H,299.9,309.8,1400,48.7,119,0,Normal_Operation
7219,M,299.8,309.7,1556,37.7,124,0,Normal_Operation
7220,L,299.8,309.7,1429,42.6,127,0,Normal_Operation
7221,H,299.7,309.6,1433,49.6,129,0,Normal_Operation
7222,M,299.8,309.7,1320,61.7,134,0,Normal_Operation
7223,L,299.8,309.6,1374,51.6,137,0,Normal_Operation
7224,L,299.8,309.6,1598,31,139,0,Normal_Operation
7225,M,299.8,309.7,1910,21.8,141,0,Normal_Operation
7226,L,299.7,309.6,1399,51.3,144,0,Normal_Operation
7227,L,299.7,309.6,1720,27.1,146,0,Normal_Operation
7228,H,299.8,309.7,1368,47.4,148,0,Normal_Operation
7229,L,299.8,309.8,1749,33.4,153,0,Normal_Operation
7230,L,299.8,309.8,1542,39.4,155,0,Normal_Operation
7231,L,299.8,309.9,1553,36.6,157,0,Normal_Operation
7232,M,299.9,309.9,1639,42.1,159,0,Normal_Operation
7233,L,299.9,310,1447,45.9,162,0,Normal_Operation
7234,M,299.8,310,1397,48.1,164,0,Normal_Operation
7235,L,299.8,310,1361,53.8,167,0,Normal_Operation
7236,M,299.8,310,1460,37.1,169,0,Normal_Operation
7237,M,299.8,310,1632,33.7,172,0,Normal_Operation
7238,L,299.8,310,1697,36,175,0,Normal_Operation
7239,L,299.8,310.1,1553,42,177,0,Normal_Operation
7240,M,299.9,310.1,1362,56.3,179,0,Normal_Operation
7241,M,299.9,310,1484,42.1,182,0,Normal_Operation
7242,H,299.9,310.1,1447,51.4,185,0,Normal_Operation
7243,M,300,310.2,1393,51.2,190,0,Normal_Operation
7244,L,300,310.2,1760,26.9,193,0,Normal_Operation
7245,L,300,310.1,1477,34.6,195,0,Normal_Operation
7246,L,299.9,310.1,1681,29.1,197,0,Normal_Operation
7247,M,300,310.1,1314,53.5,199,0,Normal_Operation
7248,L,300,310.1,1762,28,202,0,Normal_Operation
7249,L,299.9,310,1402,44.7,204,0,Normal_Operation
7250,M,300.1,310.2,1429,42,206,0,Normal_Operation
7251,M,300.2,310.3,1448,40.1,209,0,Normal_Operation
7252,H,300.2,310.4,1501,42.9,212,0,Normal_Operation
7253,L,300.3,310.5,1522,39.1,217,0,Normal_Operation
7254,L,300.3,310.4,1493,37.5,219,0,Normal_Operation
7255,M,300.2,310.3,1704,29.4,221,0,Normal_Operation
7256,H,300.2,310.3,1408,42.5,0,0,Normal_Operation
7257,L,300.2,310.4,1518,41.8,5,0,Normal_Operation
7258,L,300.3,310.4,1742,25.9,7,0,Normal_Operation
7259,M,300.4,310.5,1500,43,9,0,Normal_Operation
7260,L,300.4,310.5,2424,14.5,12,0,Normal_Operation
7261,L,300.4,310.5,1818,25.1,14,0,Normal_Operation
7262,M,300.4,310.6,1545,35.6,16,0,Normal_Operation
7263,L,300.4,310.6,1429,46.9,19,0,Normal_Operation
7264,M,300.4,310.6,1448,44.9,21,0,Normal_Operation
7265,L,300.4,310.6,1384,48.7,24,0,Normal_Operation
7266,L,300.4,310.5,1578,32.8,26,0,Normal_Operation
7267,L,300.5,310.5,1695,26.7,28,0,Normal_Operation
7268,L,300.5,310.6,1543,36.2,30,0,Normal_Operation
7269,M,300.4,310.5,1540,33.4,32,0,Normal_Operation
7270,L,300.2,310.4,1808,25.8,35,0,Normal_Operation
7271,M,300.3,310.4,1293,49.7,37,0,Normal_Operation
7272,L,300.2,310.3,1202,59.5,40,0,Normal_Operation
7273,M,300.2,310.3,1704,29.2,42,0,Normal_Operation
7274,M,300.2,310.3,1478,38.1,45,0,Normal_Operation
7275,L,300.2,310.3,1514,38.7,48,0,Normal_Operation
7276,M,300.1,310.3,1350,48.8,50,0,Normal_Operation
7277,L,300.1,310.2,1475,54.2,53,0,Normal_Operation
7278,H,300,310.1,1714,28.7,55,0,Normal_Operation
7279,L,300,310.1,1465,40.9,60,0,Normal_Operation
7280,L,299.9,310.2,1288,69.6,62,1,Power_Supply_Issue
7281,L,300,310.2,1675,29.7,64,0,Normal_Operation
7282,L,300,310.2,1486,36.4,66,0,Normal_Operation
7283,M,300,310.2,1443,58.7,68,0,Normal_Operation
7284,M,300.1,310.3,1345,57.1,71,0,Normal_Operation
7285,M,300.2,310.4,1202,61.7,74,0,Normal_Operation
7286,M,300.1,310.4,1480,37.1,77,0,Normal_Operation
7287,M,300.2,310.4,1530,35.7,80,0,Normal_Operation
7288,M,300.2,310.6,1983,20.8,83,0,Normal_Operation
7289,L,300.3,310.6,1433,53.8,86,0,Normal_Operation
7290,L,300.3,310.6,1806,24.4,88,0,Normal_Operation
7291,L,300.2,310.5,1416,46.7,90,0,Normal_Operation
7292,M,300.1,310.4,1556,38.1,92,0,Normal_Operation
7293,L,300.1,310.5,1627,29.2,95,0,Normal_Operation
7294,L,300.1,310.6,1809,24.3,97,0,Normal_Operation
7295,M,300.1,310.5,1329,57.4,99,0,Normal_Operation
7296,H,300,310.4,1881,21.9,102,0,Normal_Operation
7297,L,300.1,310.5,1500,39.8,107,0,Normal_Operation
7298,L,300.1,310.5,1532,36,109,0,Normal_Operation
7299,L,300.1,310.5,1492,50.9,111,0,Normal_Operation
7300,L,300.2,310.6,1431,42.3,113,0,Normal_Operation
7301,L,300.1,310.4,1554,39.4,115,0,Normal_Operation
7302,L,300.1,310.5,1494,44.2,117,0,Normal_Operation
7303,L,300.1,310.6,1374,45.4,119,0,Normal_Operation
7304,L,300.1,310.5,1394,44.3,121,0,Normal_Operation
7305,M,300,310.5,1790,25.7,123,0,Normal_Operation
7306,L,300.1,310.5,1356,45.8,126,0,Normal_Operation
7307,M,300,310.4,1385,52.1,128,0,Normal_Operation
7308,L,300,310.4,1333,49.1,131,0,Normal_Operation
7309,L,300,310.4,1505,44.9,133,0,Normal_Operation
7310,L,300,310.5,1606,33.5,135,0,Normal_Operation
7311,H,300,310.5,1558,36.7,137,0,Normal_Operation
7312,L,300,310.5,1412,52.4,142,0,Normal_Operation
7313,L,299.9,310.4,1408,38.4,144,0,Normal_Operation
7314,L,299.9,310.3,1268,53.3,146,0,Normal_Operation
7315,L,299.9,310.4,1470,50,148,0,Normal_Operation
7316,L,299.9,310.4,1497,47,150,0,Normal_Operation
7317,L,299.9,310.3,1638,29.1,152,0,Normal_Operation
7318,H,299.9,310.3,1535,43.9,154,0,Normal_Operation
7319,L,299.8,310.2,1654,32.7,159,0,Normal_Operation
7320,H,299.8,310.2,1411,49.7,161,0,Normal_Operation
7321,L,299.8,310.2,1911,23.5,166,0,Normal_Operation
7322,H,299.8,310.2,1573,33.3,168,0,Normal_Operation
7323,L,299.9,310.2,1479,46.3,173,0,Normal_Operation
7324,M,299.9,310.4,1820,26.6,175,0,Normal_Operation
7325,L,299.9,310.4,1419,45.7,178,0,Normal_Operation
7326,M,299.9,310.5,1335,52.9,180,0,Normal_Operation
7327,M,299.9,310.5,1576,39.4,183,0,Normal_Operation
7328,L,300,310.5,1517,42.2,186,0,Normal_Operation
7329,M,299.9,310.4,1576,34.3,188,0,Normal_Operation
7330,H,299.8,310.2,1537,36.6,191,0,Normal_Operation
7331,L,299.8,310.3,1524,34.2,196,0,Normal_Operation
7332,M,299.8,310.3,1805,23.7,198,0,Normal_Operation
7333,M,299.9,310.4,1367,53.3,201,0,Normal_Operation
7334,L,299.8,310.4,1694,30.3,204,0,Normal_Operation
7335,L,299.9,310.4,1328,49.9,206,0,Normal_Operation
7336,H,299.9,310.5,1549,42.8,208,0,Normal_Operation
7337,L,299.9,310.5,1539,32.8,213,0,Normal_Operation
7338,L,299.8,310.5,1496,38.8,215,0,Normal_Operation
7339,L,299.8,310.4,1579,36.4,0,0,Normal_Operation
7340,L,299.7,310.3,1386,46.6,2,0,Normal_Operation
7341,L,299.7,310.3,1505,37.7,4,0,Normal_Operation
7342,M,299.7,310.3,1661,34.5,6,0,Normal_Operation
7343,L,299.6,310.2,1468,48,9,0,Normal_Operation
7344,L,299.6,310.1,1384,49.8,11,0,Normal_Operation
7345,L,299.6,310.2,1381,60.5,13,0,Normal_Operation
7346,L,299.6,310.2,1469,47,15,0,Normal_Operation
7347,L,299.6,310.2,1627,36.6,17,0,Normal_Operation
7348,H,299.7,310.3,1462,40.4,19,0,Normal_Operation
7349,L,299.7,310.2,1633,36.5,24,0,Normal_Operation
7350,L,299.7,310.2,1469,39.5,26,0,Normal_Operation
7351,L,299.7,310.2,1458,43.4,28,0,Normal_Operation
7352,M,299.7,310.2,1440,42.8,30,0,Normal_Operation
7353,L,299.8,310.3,1687,30.4,33,0,Normal_Operation
7354,M,299.7,310.3,1429,47.7,35,0,Normal_Operation
7355,L,299.6,310.2,1588,34.1,38,0,Normal_Operation
7356,L,299.6,310.2,1333,51.2,40,0,Normal_Operation
7357,L,299.6,310.1,1487,42.9,42,0,Normal_Operation
7358,M,299.5,310.1,1659,31.5,44,0,Normal_Operation
7359,M,299.4,310,1512,43.2,47,0,Normal_Operation
7360,L,299.5,310.1,1585,35.2,50,0,Normal_Operation
7361,L,299.5,310,1502,38.5,52,0,Normal_Operation
7362,L,299.5,310,1594,35.1,54,0,Normal_Operation
7363,L,299.5,310,1412,48.9,56,0,Normal_Operation
7364,L,299.5,309.9,1402,51.7,58,0,Normal_Operation
7365,L,299.6,310.1,2057,20.4,60,0,Normal_Operation
7366,H,299.6,310.1,1531,36.8,62,0,Normal_Operation
7367,M,299.5,310.1,1359,61.1,67,0,Normal_Operation
7368,M,299.6,310.2,1620,30,70,0,Normal_Operation
7369,M,299.6,310.1,1646,29.6,73,0,Normal_Operation
7370,M,299.6,310.1,1455,46.1,76,0,Normal_Operation
7371,L,299.6,310.2,1512,44,79,0,Normal_Operation
7372,L,299.6,310.2,1473,42.7,81,0,Normal_Operation
7373,L,299.6,310.1,1553,38,83,0,Normal_Operation
7374,L,299.5,310,1379,50.4,85,0,Normal_Operation
7375,M,299.4,309.9,1567,40.6,87,0,Normal_Operation
7376,L,299.5,310,1481,43.1,90,0,Normal_Operation
7377,L,299.5,310,1349,52.7,92,0,Normal_Operation
7378,L,299.5,310,1388,52.4,94,0,Normal_Operation
7379,M,299.6,310.1,1357,48.7,96,0,Normal_Operation
7380,L,299.6,310.2,1743,24.8,99,0,Normal_Operation
7381,L,299.7,310.3,1495,43.1,101,0,Normal_Operation
7382,L,299.8,310.4,1698,28.3,103,0,Normal_Operation
7383,M,299.7,310.4,1410,44.5,105,0,Normal_Operation
7384,L,299.7,310.4,1614,36.2,108,0,Normal_Operation
7385,M,299.8,310.5,1375,53.9,110,0,Normal_Operation
7386,M,299.8,310.6,1574,31.8,113,0,Normal_Operation
7387,H,299.8,310.6,1423,44.6,116,0,Normal_Operation
7388,M,299.8,310.6,1694,31.3,121,0,Normal_Operation
7389,L,299.8,310.6,1707,32.5,124,0,Normal_Operation
7390,M,299.7,310.5,1490,41.2,126,0,Normal_Operation
7391,L,299.7,310.6,1675,31.3,129,0,Normal_Operation
7392,M,299.7,310.5,1492,39.3,131,0,Normal_Operation
7393,M,299.7,310.5,1594,35.4,134,0,Normal_Operation
7394,L,299.7,310.6,1479,38,137,0,Normal_Operation
7395,M,299.7,310.6,1572,38,139,0,Normal_Operation
7396,L,299.7,310.6,1616,35.1,142,0,Normal_Operation
7397,L,299.7,310.6,1737,26.1,144,0,Normal_Operation
7398,M,299.7,310.7,1498,37.8,146,0,Normal_Operation
7399,L,299.6,310.6,1642,35.1,149,0,Normal_Operation
7400,M,299.6,310.6,1633,34.2,151,0,Normal_Operation
7401,L,299.8,310.8,1409,51.9,154,0,Normal_Operation
7402,M,299.8,310.8,1463,43.5,156,0,Normal_Operation
7403,L,299.8,310.8,1376,48.6,159,0,Normal_Operation
7404,L,299.8,310.8,1553,32.2,161,0,Normal_Operation
7405,M,299.8,310.8,1530,35.2,163,0,Normal_Operation
7406,L,299.8,310.9,1545,40.7,166,0,Normal_Operation
7407,H,299.8,310.9,1427,47.2,168,0,Normal_Operation
7408,L,299.9,310.9,1292,51.1,173,0,Normal_Operation
7409,L,299.8,310.9,2084,17.6,175,0,Normal_Operation
7410,L,299.9,311,1747,27.6,177,0,Normal_Operation
7411,L,300,311.1,1425,47.8,179,0,Normal_Operation
7412,L,300,311,1637,33.6,181,0,Normal_Operation
7413,M,300.1,311.1,1616,35.2,183,0,Normal_Operation
7414,L,300.1,311.1,1619,33.4,186,0,Normal_Operation
7415,L,300.1,311.2,1489,39.1,188,0,Normal_Operation
7416,M,300.1,311.2,1452,42.4,190,0,Normal_Operation
7417,M,300.1,311.3,1495,41,193,0,Normal_Operation
7418,M,300.2,311.4,1427,39.7,196,0,Normal_Operation
7419,L,300.1,311.4,1572,36.2,199,0,Normal_Operation
7420,L,300.1,311.3,1547,40,201,0,Normal_Operation
7421,M,300.1,311.4,1342,48.5,203,0,Normal_Operation
7422,L,300,311.2,1351,44.1,206,0,Normal_Operation
7423,L,300,311.3,1407,47.3,208,0,Normal_Operation
7424,M,300.1,311.4,1575,29.8,210,0,Normal_Operation
7425,M,300,311.4,1791,24.1,213,0,Normal_Operation
7426,M,300,311.4,1692,29,216,1,Tool_Degradation
7427,L,300,311.4,1634,31.9,0,0,Normal_Operation
7428,M,300,311.4,1864,23.3,2,0,Normal_Operation
7429,L,300,311.4,1590,33.6,5,0,Normal_Operation
7430,M,300,311.4,1384,46.1,7,0,Normal_Operation
7431,M,300,311.4,1352,61.8,10,0,Normal_Operation
7432,L,300.1,311.4,1484,43.1,13,0,Normal_Operation
7433,M,300.1,311.4,1913,21.9,15,0,Normal_Operation
7434,L,300,311.4,1508,38.2,18,0,Normal_Operation
7435,L,299.9,311.3,1504,40.7,20,0,Normal_Operation
7436,L,300,311.4,1487,41.2,22,0,Normal_Operation
7437,L,299.8,311.3,1727,30,24,0,Normal_Operation
7438,L,299.9,311.3,1647,27.5,26,0,Normal_Operation
7439,L,300,311.3,1493,41.4,28,0,Normal_Operation
7440,L,300,311.4,1655,29.6,30,0,Normal_Operation
7441,M,299.9,311.4,1337,54.8,32,0,Normal_Operation
7442,L,300,311.5,1601,36.9,35,0,Normal_Operation
7443,H,300.1,311.6,1589,37.9,37,0,Normal_Operation
7444,L,300.2,311.7,1286,55.1,42,0,Normal_Operation
7445,L,300.2,311.7,1553,41.3,44,0,Normal_Operation
7446,L,300.2,311.8,1379,51,46,0,Normal_Operation
7447,M,300.3,311.9,1677,30.8,48,0,Normal_Operation
7448,L,300.3,311.8,1488,38.4,51,0,Normal_Operation
7449,L,300.3,311.8,1418,45.9,53,0,Normal_Operation
7450,L,300.3,311.8,1451,41,55,0,Normal_Operation
7451,L,300.3,311.8,1508,43.1,57,0,Normal_Operation
7452,L,300.3,311.7,1579,33.6,59,0,Normal_Operation
7453,H,300.3,311.7,1432,47.7,61,0,Normal_Operation
7454,L,300.2,311.6,1446,47.3,66,0,Normal_Operation
7455,M,300.2,311.7,1597,39.5,68,0,Normal_Operation
7456,M,300.2,311.7,1397,50.2,71,0,Normal_Operation
7457,L,300.1,311.6,1530,36.6,74,0,Normal_Operation
7458,M,300.1,311.6,1433,51.4,76,0,Normal_Operation
7459,L,300,311.5,1591,32,79,0,Normal_Operation
7460,L,300,311.5,1445,41.6,81,0,Normal_Operation
7461,L,300,311.5,1749,28.3,83,0,Normal_Operation
7462,L,300,311.3,1703,30.4,85,0,Normal_Operation
7463,H,300.1,311.4,1518,46.9,87,0,Normal_Operation
7464,L,300.1,311.3,1535,42.3,92,0,Normal_Operation
7465,M,300.1,311.4,1390,52.1,94,0,Normal_Operation
7466,H,300.3,311.6,1801,23.6,97,0,Normal_Operation
7467,H,300.3,311.6,1463,41.6,102,0,Normal_Operation
7468,L,300.3,311.6,1560,37.7,107,0,Normal_Operation
7469,L,300.3,311.6,1607,33.5,109,0,Normal_Operation
7470,L,300.4,311.6,1332,54.6,111,0,Normal_Operation
7471,L,300.3,311.7,1365,53.3,113,0,Normal_Operation
7472,M,300.3,311.6,1617,32.5,115,0,Normal_Operation
7473,M,300.3,311.6,1304,62.8,118,0,Normal_Operation
7474,L,300.3,311.7,1989,22.3,121,0,Normal_Operation
7475,H,300.3,311.6,1339,53.4,123,0,Normal_Operation
7476,L,300.2,311.5,1492,41.8,128,0,Normal_Operation
7477,M,300.1,311.3,1518,40.2,130,0,Normal_Operation
7478,L,300.1,311.3,1479,39.5,133,0,Normal_Operation
7479,M,300.1,311.3,1523,34.1,135,0,Normal_Operation
7480,M,300.2,311.4,1570,35.3,138,0,Normal_Operation
7481,H,300.2,311.4,1506,36.1,141,0,Normal_Operation
7482,M,300.2,311.6,1510,47.5,146,0,Normal_Operation
7483,L,300.2,311.6,1671,28.8,149,0,Normal_Operation
7484,M,300.3,311.6,1312,53.4,151,0,Normal_Operation
7485,L,300.3,311.6,1595,38.8,154,0,Normal_Operation
7486,L,300.3,311.7,1635,31.8,156,0,Normal_Operation
7487,L,300.3,311.7,1707,33.6,158,0,Normal_Operation
7488,L,300.3,311.7,1545,43.5,160,0,Unexpected_Failure
7489,M,300.2,311.6,1751,28,162,0,Normal_Operation
7490,M,300.4,311.8,1707,30,165,0,Normal_Operation
7491,L,300.4,311.8,1320,57.9,168,0,Normal_Operation
7492,M,300.3,311.7,1319,51.4,170,0,Normal_Operation
7493,L,300.2,311.7,1448,54.2,173,0,Normal_Operation
7494,L,300.2,311.8,1436,48.2,175,0,Normal_Operation
7495,L,300.3,311.9,1609,34,177,0,Normal_Operation
7496,L,300.2,311.8,1464,44.5,179,0,Normal_Operation
7497,M,300.3,311.8,1483,45.1,181,0,Normal_Operation
7498,M,300.2,311.8,1748,28.5,184,0,Normal_Operation
7499,L,300.3,311.8,1746,26.3,187,0,Normal_Operation
7500,L,300.2,311.8,1410,51.4,189,0,Normal_Operation
7501,L,300.2,311.7,1640,30.8,191,0,Normal_Operation
7502,H,300.3,311.7,1655,29.9,193,0,Normal_Operation
7503,M,300.3,311.7,1646,28.9,198,0,Normal_Operation
7504,L,300.4,311.8,1589,42,201,0,Normal_Operation
7505,L,300.5,311.9,1546,39.4,203,0,Normal_Operation
7506,L,300.5,311.9,1511,41.8,205,0,Normal_Operation
7507,L,300.5,311.9,1750,28.3,207,0,Normal_Operation
7508,M,300.5,311.9,1730,27.5,209,0,Normal_Operation
7509,L,300.6,311.9,1372,60.1,212,1,Excessive_Load
7510,L,300.5,311.8,1524,38.9,214,1,Tool_Degradation
7511,L,300.4,311.8,1601,36.1,0,0,Normal_Operation
7512,M,300.5,311.8,1636,34.4,2,0,Normal_Operation
7513,L,300.4,311.8,2261,14.9,5,0,Normal_Operation
7514,L,300.4,311.8,1636,32.3,7,0,Normal_Operation
7515,M,300.4,311.9,1335,58.3,9,0,Normal_Operation
7516,M,300.3,311.7,1236,57.5,12,0,Normal_Operation
7517,L,300.3,311.7,1445,47.3,15,0,Normal_Operation
7518,L,300.2,311.5,1500,40.8,17,0,Normal_Operation
7519,L,300.2,311.6,1999,21,19,0,Normal_Operation
7520,L,300.2,311.6,1529,35.5,21,0,Normal_Operation
7521,M,300.2,311.6,1467,40.7,23,0,Normal_Operation
7522,L,300.1,311.5,1334,54,26,0,Normal_Operation
7523,M,300.1,311.5,1343,46.2,28,0,Normal_Operation
7524,L,300.2,311.5,1639,31.1,31,0,Normal_Operation
7525,H,300.1,311.5,1383,49.1,33,0,Normal_Operation
7526,L,300.1,311.4,1660,31.4,38,0,Normal_Operation
7527,L,300.1,311.3,1470,45.2,40,0,Normal_Operation
7528,M,300.1,311.3,1748,26.6,42,0,Normal_Operation
7529,L,300.1,311.4,1467,35.7,45,0,Normal_Operation
7530,M,300.1,311.4,1617,39.3,47,0,Normal_Operation
7531,H,300.1,311.4,1377,56.7,50,0,Normal_Operation
7532,M,300,311.3,1629,32.1,55,0,Normal_Operation
7533,L,300,311.2,1504,37.9,58,0,Normal_Operation
7534,L,300,311.2,1418,47.3,60,0,Normal_Operation
7535,L,300,311.2,1629,31.7,62,0,Normal_Operation
7536,L,300.1,311.3,2579,12.5,64,1,Power_Supply_Issue
7537,L,300.1,311.3,1305,64.7,66,0,Normal_Operation
7538,M,300.2,311.4,1450,38.5,68,0,Normal_Operation
7539,L,300.2,311.3,1487,36.9,71,0,Normal_Operation
7540,M,300.2,311.3,1587,31.2,73,0,Normal_Operation
7541,M,300.3,311.5,1528,40.9,76,0,Normal_Operation
7542,M,300.4,311.6,1401,49.9,79,0,Normal_Operation
7543,L,300.3,311.5,1446,45,82,0,Normal_Operation
7544,L,300.2,311.4,1425,44.2,84,0,Normal_Operation
7545,L,300.2,311.4,1891,22.6,86,0,Normal_Operation
7546,H,300.2,311.5,1454,42.8,88,0,Normal_Operation
7547,L,300.1,311.4,1430,40.9,93,0,Normal_Operation
7548,L,300.2,311.4,1495,43.6,95,0,Normal_Operation
7549,L,300.3,311.4,1544,41.6,97,0,Normal_Operation
7550,M,300.3,311.4,1554,34.3,99,0,Normal_Operation
7551,M,300.2,311.3,1491,37.3,102,0,Normal_Operation
7552,L,300.3,311.3,1525,40.7,105,0,Normal_Operation
7553,L,300.3,311.3,1505,39.6,107,0,Normal_Operation
7554,M,300.3,311.4,1371,50.2,109,0,Normal_Operation
7555,L,300.3,311.3,1332,60.5,112,0,Normal_Operation
7556,L,300.3,311.4,1471,37,114,0,Normal_Operation
7557,M,300.4,311.5,1750,27.3,116,0,Normal_Operation
7558,M,300.3,311.4,1386,48.1,119,0,Normal_Operation
7559,M,300.4,311.4,1355,56.2,122,0,Normal_Operation
7560,M,300.3,311.3,1377,53.8,125,0,Normal_Operation
7561,L,300.3,311.1,1388,49.4,128,0,Normal_Operation
7562,M,300.3,311.1,1350,58.7,130,0,Normal_Operation
7563,M,300.4,311.2,1831,23.4,133,0,Normal_Operation
7564,M,300.3,311.2,1381,65.2,136,1,Power_Supply_Issue
7565,M,300.3,311.2,1783,25.6,139,0,Normal_Operation
7566,L,300.3,311,1613,34.7,142,0,Normal_Operation
7567,M,300.2,311,2370,14.7,144,0,Normal_Operation
7568,L,300.2,311,1627,33.7,147,0,Normal_Operation
7569,L,300.2,311,1255,71.8,149,1,Power_Supply_Issue
7570,H,300.2,311,1777,27.5,151,0,Normal_Operation
7571,L,300.3,311.1,1606,30.9,156,0,Normal_Operation
7572,L,300.3,311.1,1676,28.6,158,0,Normal_Operation
7573,L,300.3,311.1,1605,37.1,160,0,Normal_Operation
7574,L,300.4,311.1,1487,37.4,162,0,Normal_Operation
7575,L,300.4,311.2,1471,46.5,164,0,Normal_Operation
7576,M,300.3,311.1,1477,44.2,166,0,Normal_Operation
7577,L,300.4,311.2,1530,32,169,0,Normal_Operation
7578,L,300.4,311.2,1673,28.9,171,0,Normal_Operation
7579,L,300.4,311.2,1436,56.8,173,0,Normal_Operation
7580,L,300.4,311.3,1495,51.2,175,0,Normal_Operation
7581,M,300.4,311.2,1366,56.1,177,0,Normal_Operation
7582,H,300.4,311.2,1489,45.3,180,0,Normal_Operation
7583,L,300.3,311.1,1480,46.6,185,0,Normal_Operation
7584,L,300.4,311.2,1472,37.3,187,0,Normal_Operation
7585,L,300.4,311.1,1397,50.8,189,0,Normal_Operation
7586,L,300.4,311.1,1589,35.5,191,0,Normal_Operation
7587,L,300.4,311.1,1405,54.1,193,0,Normal_Operation
7588,L,300.4,311.1,2013,20.1,195,0,Normal_Operation
7589,L,300.4,311,1802,26,197,0,Normal_Operation
7590,M,300.4,311,1433,46.1,199,0,Normal_Operation
7591,M,300.5,311.1,1296,61.3,202,1,Excessive_Load
7592,M,300.5,311.2,1551,36.6,205,0,Normal_Operation
7593,L,300.5,311.2,1270,67.5,208,1,Excessive_Load
7594,L,300.6,311.3,1531,38.5,0,0,Normal_Operation
7595,H,300.5,311.2,1397,45.2,2,0,Normal_Operation
7596,L,300.5,311.1,1547,37.2,7,0,Normal_Operation
7597,L,300.5,311,2074,18.9,9,0,Normal_Operation
7598,L,300.5,311.1,1491,42.6,11,0,Normal_Operation
7599,L,300.5,311,1759,28.3,13,0,Normal_Operation
7600,M,300.4,311,1595,35.4,15,0,Normal_Operation
7601,L,300.4,311.2,1351,62,18,0,Normal_Operation
7602,L,300.4,311.2,1705,28.7,20,0,Normal_Operation
7603,L,300.4,311.2,1406,43.6,22,0,Normal_Operation
7604,L,300.4,311.3,1639,34.6,24,0,Normal_Operation
7605,H,300.4,311.3,2026,20.3,26,0,Normal_Operation
7606,M,300.4,311.3,1350,56.5,31,0,Normal_Operation
7607,M,300.5,311.3,1468,41.1,34,0,Normal_Operation
7608,L,300.5,311.4,1642,27.1,37,0,Normal_Operation
7609,L,300.5,311.3,1490,41.8,39,0,Normal_Operation
7610,M,300.5,311.3,1507,43.4,41,0,Normal_Operation
7611,L,300.5,311.4,1611,32.7,44,0,Normal_Operation
7612,M,300.5,311.4,1743,27.6,46,0,Normal_Operation
7613,L,300.5,311.3,1475,46.3,49,0,Normal_Operation
7614,L,300.5,311.4,1432,47.5,51,0,Normal_Operation
7615,L,300.5,311.4,1442,47,53,0,Normal_Operation
7616,M,300.6,311.4,1468,40.4,55,0,Normal_Operation
7617,L,300.5,311.4,1556,45.3,58,0,Normal_Operation
7618,M,300.5,311.4,1312,51.4,60,0,Normal_Operation
7619,L,300.6,311.5,1459,47,63,0,Normal_Operation
7620,L,300.5,311.5,1651,36.9,65,0,Normal_Operation
7621,L,300.5,311.5,1490,38.4,67,0,Normal_Operation
7622,M,300.6,311.6,1473,31.5,69,0,Normal_Operation
7623,L,300.6,311.7,1734,29.9,72,0,Normal_Operation
7624,L,300.6,311.7,1507,45.5,74,0,Normal_Operation
7625,L,300.6,311.7,1556,34.9,76,0,Normal_Operation
7626,H,300.5,311.6,1351,53.5,78,0,Normal_Operation
7627,L,300.5,311.7,1445,44.8,83,0,Normal_Operation
7628,L,300.5,311.7,1619,32.7,85,0,Normal_Operation
7629,M,300.5,311.7,1269,64,87,0,Normal_Operation
7630,L,300.5,311.6,1534,37.7,90,0,Normal_Operation
7631,L,300.5,311.6,1444,49.3,92,0,Normal_Operation
7632,L,300.5,311.6,1744,26.8,94,0,Normal_Operation
7633,L,300.4,311.5,1441,44.6,96,0,Normal_Operation
7634,M,300.3,311.3,1506,40.7,98,0,Normal_Operation
7635,L,300.3,311.4,1526,38.5,101,0,Normal_Operation
7636,L,300.4,311.5,1704,29.7,103,0,Normal_Operation
7637,H,300.4,311.4,1445,52.4,105,0,Normal_Operation
7638,L,300.5,311.5,1661,35.9,110,0,Normal_Operation
7639,L,300.5,311.4,1466,41.8,112,0,Normal_Operation
7640,L,300.4,311.3,1608,35.1,114,0,Normal_Operation
7641,M,300.4,311.4,1352,57.3,116,0,Normal_Operation
7642,M,300.4,311.4,1604,31.7,119,0,Normal_Operation
7643,H,300.4,311.4,1427,50.7,122,0,Normal_Operation
7644,L,300.4,311.4,1424,44.6,127,0,Normal_Operation
